Time Step,Queue 0 PRBs,Queue 1 PRBs,Queue 2 PRBs
7265,16,16,-11
7266,16,16,-11
7267,16,16,-11
7268,16,16,-11
7269,16,16,-11
7270,16,16,-11
7271,16,16,-11
7272,16,16,-11
7273,16,16,-11
7274,16,16,-11
7275,16,16,-11
7276,16,16,-11
7277,16,16,-11
7278,16,16,-11
7279,16,16,-12
7280,16,16,-12
7281,16,16,-12
7282,16,16,-12
7283,16,16,-12
7284,16,16,-12
7285,16,16,-12
7286,16,16,-12
7287,16,16,-12
7288,16,16,-12
7289,16,16,-12
7290,16,16,-12
7291,16,16,-12
7292,16,16,-12
7293,16,16,-12
7294,16,16,-12
7295,16,16,-12
7296,16,16,-12
7297,16,16,-12
7298,16,16,-12
7299,16,16,-12
7300,16,16,-12
7301,16,16,-12
7302,16,16,-12
7303,16,16,-12
7304,16,16,-12
7305,16,16,-12
7306,16,16,-12
7307,16,16,-12
7308,16,16,-12
7309,16,16,-12
7310,16,16,-12
7311,16,16,-12
7312,16,16,-12
7313,16,16,-12
7314,16,16,-12
7315,16,16,-12
7316,16,16,-12
7317,16,16,-12
7318,16,16,-12
7319,16,16,-12
7320,16,16,-12
7321,16,16,-12
7322,16,16,-12
7323,16,16,-12
7324,16,16,-12
7325,16,16,-12
7326,16,16,-12
7327,16,16,-12
7328,16,16,-12
7329,16,16,-12
7330,16,16,-12
7331,16,16,-12
7332,16,16,-12
7333,16,16,-12
7334,16,16,-12
7335,16,16,-12
7336,16,16,-12
7337,16,16,-12
7338,16,16,-12
7339,16,16,-12
7340,16,16,-12
7341,16,16,-12
7342,16,16,-12
7343,16,16,-12
7344,16,16,-12
7345,16,16,-12
7346,16,16,-12
7347,16,16,-12
7348,16,16,-12
7349,16,16,-12
7350,16,16,-12
7351,16,16,-12
7352,16,16,-12
7353,16,16,-12
7354,16,16,-12
7355,16,16,-12
7356,16,16,-12
7357,16,16,-12
7358,16,16,-12
7359,16,16,-12
7360,16,16,-12
7361,16,16,-12
7362,16,16,-12
7363,16,16,-12
7364,16,16,-12
7365,16,16,-12
7366,16,16,-12
7367,16,16,-12
7368,16,16,-12
7369,16,16,-12
7370,16,16,-12
7371,16,16,-12
7372,16,16,-12
7373,16,16,-12
7374,16,16,-12
7375,16,16,-12
7376,16,16,-12
7377,16,16,-12
7378,16,16,-12
7379,16,16,-12
7380,16,16,-12
7381,16,16,-12
7382,16,16,-12
7383,16,16,-13
7384,16,16,-13
7385,16,16,-13
7386,16,16,-13
7387,16,16,-13
7388,16,16,-13
7389,16,16,-13
7390,16,16,-13
7391,16,16,-13
7392,16,16,-13
7393,16,16,-13
7394,16,16,-13
7395,16,16,-13
7396,16,16,-13
7397,16,16,-13
7398,16,16,-13
7399,16,16,-13
7400,16,16,-13
7401,16,16,-13
7402,16,16,-13
7403,16,16,-13
7404,16,16,-13
7405,16,16,-13
7406,16,16,-13
7407,16,16,-13
7408,16,16,-13
7409,16,16,-13
7410,16,16,-13
7411,16,16,-13
7412,16,16,-13
7413,16,16,-13
7414,16,16,-13
7415,16,16,-13
7416,16,16,-13
7417,16,16,-13
7418,16,16,-13
7419,16,16,-13
7420,16,16,-13
7421,16,16,-13
7422,16,16,-13
7423,16,16,-13
7424,16,16,-13
7425,16,16,-13
7426,16,16,-13
7427,16,16,-13
7428,16,16,-13
7429,16,16,-13
7430,16,16,-13
7431,16,16,-13
7432,16,16,-13
7433,16,16,-13
7434,16,16,-13
7435,16,16,-13
7436,16,16,-13
7437,16,16,-13
7438,16,16,-13
7439,16,16,-13
7440,16,16,-13
7441,16,16,-13
7442,16,16,-13
7443,16,16,-13
7444,16,16,-13
7445,16,16,-13
7446,16,16,-13
7447,16,16,-13
7448,16,16,-13
7449,16,16,-13
7450,16,16,-13
7451,16,16,-13
7452,16,16,-13
7453,16,16,-13
7454,16,16,-13
7455,16,16,-13
7456,16,16,-13
7457,16,16,-13
7458,16,16,-13
7459,16,16,-13
7460,16,16,-13
7461,16,16,-13
7462,16,16,-13
7463,16,16,-13
7464,16,16,-13
7465,16,16,-13
7466,16,16,-13
7467,16,16,-13
7468,16,16,-13
7469,16,16,-13
7470,16,16,-13
7471,16,16,-13
7472,16,16,-13
7473,16,16,-13
7474,16,16,-13
7475,16,16,-13
7476,16,16,-13
7477,16,16,-13
7478,16,16,-14
7479,16,16,-14
7480,16,16,-14
7481,16,16,-14
7482,16,16,-14
7483,16,16,-14
7484,16,16,-14
7485,16,16,-14
7486,16,16,-14
7487,16,16,-14
7488,16,16,-14
7489,16,16,-14
7490,16,16,-14
7491,16,16,-14
7492,16,16,-14
7493,16,16,-14
7494,16,16,-14
7495,16,16,-14
7496,16,16,-14
7497,16,16,-14
7498,16,16,-14
7499,16,16,-14
7500,16,16,-14
7501,16,16,-14
7502,16,16,-14
7503,16,16,-14
7504,16,16,-14
7505,16,16,-14
7506,16,16,-14
7507,16,16,-14
7508,16,16,-14
7509,16,16,-14
7510,16,16,-14
7511,16,16,-14
7512,16,16,-14
7513,16,16,-14
7514,16,16,-14
7515,16,16,-14
7516,16,16,-14
7517,16,16,-14
7518,16,16,-14
7519,16,16,-14
7520,16,16,-14
7521,16,16,-14
7522,16,16,-14
7523,16,16,-14
7524,16,16,-14
7525,16,16,-14
7526,16,16,-14
7527,16,16,-14
7528,16,16,-14
7529,16,16,-14
7530,16,16,-14
7531,16,16,-14
7532,16,16,-14
7533,16,16,-14
7534,16,16,-14
7535,16,16,-14
7536,16,16,-14
7537,16,16,-14
7538,16,16,-14
7539,16,16,-14
7540,16,16,-14
7541,16,16,-14
7542,16,16,-14
7543,16,16,-14
7544,16,16,-14
7545,16,16,-14
7546,16,16,-14
7547,16,16,-14
7548,16,16,-14
7549,16,16,-14
7550,16,16,-14
7551,16,16,-14
7552,16,16,-14
7553,16,16,-14
7554,16,16,-14
7555,16,16,-14
7556,16,16,-14
7557,16,16,-14
7558,16,16,-14
7559,16,16,-14
7560,16,16,-14
7561,16,16,-14
7562,16,16,-14
7563,16,16,-14
7564,16,16,-14
7565,16,16,-14
7566,16,16,-14
7567,16,16,-14
7568,16,16,-14
7569,16,16,-15
7570,16,16,-15
7571,16,16,-15
7572,16,16,-15
7573,16,16,-15
7574,16,16,-15
7575,16,16,-15
7576,16,16,-15
7577,16,16,-15
7578,16,16,-15
7579,16,16,-15
7580,16,16,-15
7581,16,16,-15
7582,16,16,-15
7583,16,16,-15
7584,16,16,-15
7585,16,16,-15
7586,16,16,-15
7587,16,16,-15
7588,16,16,-15
7589,16,16,-15
7590,16,16,-15
7591,16,16,-15
7592,16,16,-15
7593,16,16,-15
7594,16,16,-15
7595,16,16,-15
7596,16,16,-15
7597,16,16,-15
7598,16,16,-15
7599,16,16,-15
7600,16,16,-15
7601,16,16,-15
7602,16,16,-15
7603,16,16,-15
7604,16,16,-15
7605,16,16,-15
7606,16,16,-15
7607,16,16,-15
7608,16,16,-15
7609,16,16,-15
7610,16,16,-15
7611,16,16,-15
7612,16,16,-15
7613,16,16,-15
7614,16,16,-15
7615,16,16,-15
7616,16,16,-15
7617,16,16,-15
7618,16,16,-15
7619,16,16,-15
7620,16,16,-15
7621,16,16,-15
7622,16,16,-15
7623,16,16,-15
7624,16,16,-15
7625,16,16,-15
7626,16,16,-15
7627,16,16,-15
7628,16,16,-15
7629,16,16,-15
7630,16,16,-15
7631,16,16,-15
7632,16,16,-15
7633,16,16,-15
7634,16,16,-15
7635,16,16,-15
7636,16,16,-15
7637,16,16,-15
7638,16,16,-15
7639,16,16,-15
7640,16,16,-15
7641,16,16,-15
7642,16,16,-15
7643,16,16,-15
7644,16,16,-15
7645,16,16,-15
7646,16,16,-15
7647,16,16,-15
7648,16,16,-15
7649,16,16,-15
7650,16,16,-15
7651,16,16,-15
7652,16,16,-15
7653,16,16,-15
7654,16,16,-15
7655,16,16,-16
7656,16,16,-16
7657,16,16,-16
7658,16,16,-16
7659,16,16,-16
7660,16,16,-16
7661,16,16,-16
7662,16,16,-16
7663,16,16,-16
7664,16,16,-16
7665,16,16,-16
7666,16,16,-16
7667,16,16,-16
7668,16,16,-16
7669,16,16,-16
7670,16,16,-16
7671,16,16,-16
7672,16,16,-16
7673,16,16,-16
7674,16,16,-16
7675,16,16,-16
7676,16,16,-16
7677,16,16,-16
7678,16,16,-16
7679,16,16,-16
7680,16,16,-16
7681,16,16,-16
7682,16,16,-16
7683,16,16,-16
7684,16,16,-16
7685,16,16,-16
7686,16,16,-16
7687,16,16,-16
7688,16,16,-16
7689,16,16,-16
7690,16,16,-16
7691,16,16,-16
7692,16,16,-16
7693,16,16,-16
7694,16,16,-16
7695,16,16,-16
7696,16,16,-16
7697,16,16,-16
7698,16,16,-16
7699,16,16,-16
7700,16,16,-16
7701,16,16,-16
7702,16,16,-16
7703,16,16,-16
7704,16,16,-16
7705,16,16,-16
7706,16,16,-16
7707,16,16,-16
7708,16,16,-16
7709,16,16,-16
7710,16,16,-16
7711,16,16,-16
7712,16,16,-16
7713,16,16,-16
7714,16,16,-16
7715,16,16,-16
7716,16,16,-16
7717,16,16,-16
7718,16,16,-16
7719,16,16,-16
7720,16,16,-16
7721,16,16,-16
7722,16,16,-16
7723,16,16,-16
7724,16,16,-16
7725,16,16,-16
7726,16,16,-16
7727,16,16,-16
7728,16,16,-16
7729,16,16,-16
7730,16,16,-16
7731,16,16,-16
7732,16,16,-16
7733,16,16,-16
7734,16,16,-17
7735,16,16,-17
7736,16,16,-17
7737,16,16,-17
7738,16,16,-17
7739,16,16,-17
7740,16,16,-17
7741,16,16,-17
7742,16,16,-17
7743,16,16,-17
7744,16,16,-17
7745,16,16,-17
7746,16,16,-17
7747,16,16,-17
7748,16,16,-17
7749,16,16,-17
7750,16,16,-17
7751,16,16,-17
7752,16,16,-17
7753,16,16,-17
7754,16,16,-17
7755,16,16,-17
7756,16,16,-17
7757,16,16,-17
7758,16,16,-17
7759,16,16,-17
7760,16,16,-17
7761,16,16,-17
7762,16,16,-17
7763,16,16,-17
7764,16,16,-17
7765,16,16,-17
7766,16,16,-17
7767,16,16,-17
7768,16,16,-17
7769,16,16,-17
7770,16,16,-17
7771,16,16,-17
7772,16,16,-17
7773,16,16,-17
7774,16,16,-17
7775,16,16,-17
7776,16,16,-17
7777,16,16,-17
7778,16,16,-17
7779,16,16,-17
7780,16,16,-17
7781,16,16,-17
7782,16,16,-17
7783,16,16,-17
7784,16,16,-17
7785,16,16,-17
7786,16,16,-17
7787,16,16,-17
7788,16,16,-17
7789,16,16,-17
7790,16,16,-17
7791,16,16,-17
7792,16,16,-17
7793,16,16,-17
7794,16,16,-17
7795,16,16,-17
7796,16,16,-17
7797,16,16,-17
7798,16,16,-17
7799,16,16,-17
7800,16,16,-17
7801,16,16,-17
7802,16,16,-17
7803,16,16,-17
7804,16,16,-17
7805,16,16,-17
7806,16,16,-17
7807,16,16,-17
7808,16,16,-17
7809,16,16,-17
7810,16,16,-17
7811,16,16,-17
7812,16,16,-17
7813,16,16,-18
7814,16,16,-18
7815,16,16,-18
7816,16,16,-18
7817,16,16,-18
7818,16,16,-18
7819,16,16,-18
7820,16,16,-18
7821,16,16,-18
7822,16,16,-18
7823,16,16,-18
7824,16,16,-18
7825,16,16,-18
7826,16,16,-18
7827,16,16,-18
7828,16,16,-18
7829,16,16,-18
7830,16,16,-18
7831,16,16,-18
7832,16,16,-18
7833,16,16,-18
7834,16,16,-18
7835,16,16,-18
7836,16,16,-18
7837,16,16,-18
7838,16,16,-18
7839,16,16,-18
7840,16,16,-18
7841,16,16,-18
7842,16,16,-18
7843,16,16,-18
7844,16,16,-18
7845,16,16,-18
7846,16,16,-18
7847,16,16,-18
7848,16,16,-18
7849,16,16,-18
7850,16,16,-18
7851,16,16,-18
7852,16,16,-18
7853,16,16,-18
7854,16,16,-18
7855,16,16,-18
7856,16,16,-18
7857,16,16,-18
7858,16,16,-18
7859,16,16,-18
7860,16,16,-18
7861,16,16,-18
7862,16,16,-18
7863,16,16,-18
7864,16,16,-18
7865,16,16,-18
7866,16,16,-18
7867,16,16,-18
7868,16,16,-18
7869,16,16,-18
7870,16,16,-18
7871,16,16,-18
7872,16,16,-18
7873,16,16,-18
7874,16,16,-18
7875,16,16,-18
7876,16,16,-18
7877,16,16,-18
7878,16,16,-18
7879,16,16,-18
7880,16,16,-18
7881,16,16,-18
7882,16,16,-18
7883,16,16,-18
7884,16,16,-19
7885,16,16,-19
7886,16,16,-19
7887,16,16,-19
7888,16,16,-19
7889,16,16,-19
7890,16,16,-19
7891,16,16,-19
7892,16,16,-19
7893,16,16,-19
7894,16,16,-19
7895,16,16,-19
7896,16,16,-19
7897,16,16,-19
7898,16,16,-19
7899,16,16,-19
7900,16,16,-19
7901,16,16,-19
7902,16,16,-19
7903,16,16,-19
7904,16,16,-19
7905,16,16,-19
7906,16,16,-19
7907,16,16,-19
7908,16,16,-19
7909,16,16,-19
7910,16,16,-19
7911,16,16,-19
7912,16,16,-19
7913,16,16,-19
7914,16,16,-19
7915,16,16,-19
7916,16,16,-19
7917,16,16,-19
7918,16,16,-19
7919,16,16,-19
7920,16,16,-19
7921,16,16,-19
7922,16,16,-19
7923,16,16,-19
7924,16,16,-19
7925,16,16,-19
7926,16,16,-19
7927,16,16,-19
7928,16,16,-19
7929,16,16,-19
7930,16,16,-19
7931,16,16,-19
7932,16,16,-19
7933,16,16,-19
7934,16,16,-19
7935,16,16,-19
7936,16,16,-19
7937,16,16,-19
7938,16,16,-19
7939,16,16,-19
7940,16,16,-19
7941,16,16,-19
7942,16,16,-19
7943,16,16,-19
7944,16,16,-19
7945,16,16,-19
7946,16,16,-19
7947,16,16,-19
7948,16,16,-19
7949,16,16,-19
7950,16,16,-19
7951,16,16,-19
7952,16,16,-19
7953,16,16,-19
7954,16,16,-19
7955,16,16,-20
7956,16,16,-20
7957,16,16,-20
7958,16,16,-20
7959,16,16,-20
7960,16,16,-20
7961,16,16,-20
7962,16,16,-20
7963,16,16,-20
7964,16,16,-20
7965,16,16,-20
7966,16,16,-20
7967,16,16,-20
7968,16,16,-20
7969,16,16,-20
7970,16,16,-20
7971,16,16,-20
7972,16,16,-20
7973,16,16,-20
7974,16,16,-20
7975,16,16,-20
7976,16,16,-20
7977,16,16,-20
7978,16,16,-20
7979,16,16,-20
7980,16,16,-20
7981,16,16,-20
7982,16,16,-20
7983,16,16,-20
7984,16,16,-20
7985,16,16,-20
7986,16,16,-20
7987,16,16,-20
7988,16,16,-20
7989,16,16,-20
7990,16,16,-20
7991,16,16,-20
7992,16,16,-20
7993,16,16,-20
7994,16,16,-20
7995,16,16,-20
7996,16,16,-20
7997,16,16,-20
7998,16,16,-20
7999,16,16,-20
8000,16,16,-20
8001,16,16,-20
8002,16,16,-20
8003,16,16,-20
8004,16,16,-20
8005,16,16,-20
8006,16,16,-20
8007,16,16,-20
8008,16,16,-20
8009,16,16,-20
8010,16,16,-20
8011,16,16,-20
8012,16,16,-20
8013,16,16,-20
8014,16,16,-20
8015,16,16,-20
8016,16,16,-21
8017,16,16,-21
8018,16,16,-21
8019,16,16,-21
8020,16,16,-21
8021,16,16,-21
8022,16,16,-21
8023,16,16,-21
8024,16,16,-21
8025,16,16,-21
8026,16,16,-21
8027,16,16,-21
8028,16,16,-21
8029,16,16,-21
8030,16,16,-21
8031,16,16,-21
8032,16,16,-21
8033,16,16,-21
8034,16,16,-21
8035,16,16,-21
8036,16,16,-21
8037,16,16,-21
8038,16,16,-21
8039,16,16,-21
8040,16,16,-21
8041,16,16,-21
8042,16,16,-21
8043,16,16,-21
8044,16,16,-21
8045,16,16,-21
8046,16,16,-21
8047,16,16,-21
8048,16,16,-21
8049,16,16,-21
8050,16,16,-21
8051,16,16,-21
8052,16,16,-21
8053,16,16,-21
8054,16,16,-21
8055,16,16,-21
8056,16,16,-21
8057,16,16,-21
8058,16,16,-21
8059,16,16,-21
8060,16,16,-21
8061,16,16,-21
8062,16,16,-21
8063,16,16,-21
8064,16,16,-21
8065,16,16,-21
8066,16,16,-21
8067,16,16,-21
8068,16,16,-21
8069,16,16,-21
8070,16,16,-21
8071,16,16,-21
8072,16,16,-21
8073,16,16,-21
8074,16,16,-21
8075,16,16,-21
8076,16,16,-21
8077,16,16,-21
8078,16,16,-22
8079,16,16,-22
8080,16,16,-22
8081,16,16,-22
8082,16,16,-22
8083,16,16,-22
8084,16,16,-22
8085,16,16,-22
8086,16,16,-22
8087,16,16,-22
8088,16,16,-22
8089,16,16,-22
8090,16,16,-22
8091,16,16,-22
8092,16,16,-22
8093,16,16,-22
8094,16,16,-22
8095,16,16,-22
8096,16,16,-22
8097,16,16,-22
8098,16,16,-22
8099,16,16,-22
8100,16,16,-22
8101,16,16,-22
8102,16,16,-22
8103,16,16,-22
8104,16,16,-22
8105,16,16,-22
8106,16,16,-22
8107,16,16,-22
8108,16,16,-22
8109,16,16,-22
8110,16,16,-22
8111,16,16,-22
8112,16,16,-22
8113,16,16,-22
8114,16,16,-22
8115,16,16,-22
8116,16,16,-22
8117,16,16,-22
8118,16,16,-22
8119,16,16,-22
8120,16,16,-22
8121,16,16,-22
8122,16,16,-22
8123,16,16,-22
8124,16,16,-22
8125,16,16,-22
8126,16,16,-22
8127,16,16,-22
8128,16,16,-22
8129,16,16,-22
8130,16,16,-22
8131,16,16,-22
8132,16,16,-22
8133,16,16,-22
8134,16,16,-22
8135,16,16,-22
8136,16,16,-23
8137,16,16,-23
8138,16,16,-23
8139,16,16,-23
8140,16,16,-23
8141,16,16,-23
8142,16,16,-23
8143,16,16,-23
8144,16,16,-23
8145,16,16,-23
8146,16,16,-23
8147,16,16,-23
8148,16,16,-23
8149,16,16,-23
8150,16,16,-23
8151,16,16,-23
8152,16,16,-23
8153,16,16,-23
8154,16,16,-23
8155,16,16,-23
8156,16,16,-23
8157,16,16,-23
8158,16,16,-23
8159,16,16,-23
8160,16,16,-23
8161,16,16,-23
8162,16,16,-23
8163,16,16,-23
8164,16,16,-23
8165,16,16,-23
8166,16,16,-23
8167,16,16,-23
8168,16,16,-23
8169,16,16,-23
8170,16,16,-23
8171,16,16,-23
8172,16,16,-23
8173,16,16,-23
8174,16,16,-23
8175,16,16,-23
8176,16,16,-23
8177,16,16,-23
8178,16,16,-23
8179,16,16,-23
8180,16,16,-23
8181,16,16,-23
8182,16,16,-23
8183,16,16,-23
8184,16,16,-23
8185,16,16,-23
8186,16,16,-23
8187,16,16,-23
8188,16,16,-23
8189,16,16,-23
8190,16,16,-24
8191,16,16,-24
8192,16,16,-24
8193,16,16,-24
8194,16,16,-24
8195,16,16,-24
8196,16,16,-24
8197,16,16,-24
8198,16,16,-24
8199,16,16,-24
8200,16,16,-24
8201,16,16,-24
8202,16,16,-24
8203,16,16,-24
8204,16,16,-24
8205,16,16,-24
8206,16,16,-24
8207,16,16,-24
8208,16,16,-24
8209,16,16,-24
8210,16,16,-24
8211,16,16,-24
8212,16,16,-24
8213,16,16,-24
8214,16,16,-24
8215,16,16,-24
8216,16,16,-24
8217,16,16,-24
8218,16,16,-24
8219,16,16,-24
8220,16,16,-24
8221,16,16,-24
8222,16,16,-24
8223,16,16,-24
8224,16,16,-24
8225,16,16,-24
8226,16,16,-24
8227,16,16,-24
8228,16,16,-24
8229,16,16,-24
8230,16,16,-24
8231,16,16,-24
8232,16,16,-24
8233,16,16,-24
8234,16,16,-24
8235,16,16,-24
8236,16,16,-24
8237,16,16,-24
8238,16,16,-24
8239,16,16,-24
8240,16,16,-24
8241,16,16,-25
8242,16,16,-25
8243,16,16,-25
8244,16,16,-25
8245,16,16,-25
8246,16,16,-25
8247,16,16,-25
8248,16,16,-25
8249,16,16,-25
8250,16,16,-25
8251,16,16,-25
8252,16,16,-25
8253,16,16,-25
8254,16,16,-25
8255,16,16,-25
8256,16,16,-25
8257,16,16,-25
8258,16,16,-25
8259,16,16,-25
8260,16,16,-25
8261,16,16,-25
8262,16,16,-25
8263,16,16,-25
8264,16,16,-25
8265,16,16,-25
8266,16,16,-25
8267,16,16,-25
8268,16,16,-25
8269,16,16,-25
8270,16,16,-25
8271,16,16,-25
8272,16,16,-25
8273,16,16,-25
8274,16,16,-25
8275,16,16,-25
8276,16,16,-25
8277,16,16,-25
8278,16,16,-25
8279,16,16,-25
8280,16,16,-25
8281,16,16,-25
8282,16,16,-25
8283,16,16,-25
8284,16,16,-25
8285,16,16,-25
8286,16,16,-25
8287,16,16,-25
8288,16,16,-25
8289,16,16,-25
8290,16,16,-25
8291,16,16,-25
8292,16,16,-26
8293,16,16,-26
8294,16,16,-26
8295,16,16,-26
8296,16,16,-26
8297,16,16,-26
8298,16,16,-26
8299,16,16,-26
8300,16,16,-26
8301,16,16,-26
8302,16,16,-26
8303,16,16,-26
8304,16,16,-26
8305,16,16,-26
8306,16,16,-26
8307,16,16,-26
8308,16,16,-26
8309,16,16,-26
8310,16,16,-26
8311,16,16,-26
8312,16,16,-26
8313,16,16,-26
8314,16,16,-26
8315,16,16,-26
8316,16,16,-26
8317,16,16,-26
8318,16,16,-26
8319,16,16,-26
8320,16,16,-26
8321,16,16,-26
8322,16,16,-26
8323,16,16,-26
8324,16,16,-26
8325,16,16,-26
8326,16,16,-26
8327,16,16,-26
8328,16,16,-26
8329,16,16,-26
8330,16,16,-26
8331,16,16,-26
8332,16,16,-26
8333,16,16,-26
8334,16,16,-26
8335,16,16,-26
8336,16,16,-26
8337,16,16,-26
8338,16,16,-26
8339,16,16,-26
8340,16,16,-26
8341,16,16,-26
8342,16,16,-27
8343,16,16,-27
8344,16,16,-27
8345,16,16,-27
8346,16,16,-27
8347,16,16,-27
8348,16,16,-27
8349,16,16,-27
8350,16,16,-27
8351,16,16,-27
8352,16,16,-27
8353,16,16,-27
8354,16,16,-27
8355,16,16,-27
8356,16,16,-27
8357,16,16,-27
8358,16,16,-27
8359,16,16,-27
8360,16,16,-27
8361,16,16,-27
8362,16,16,-27
8363,16,16,-27
8364,16,16,-27
8365,16,16,-27
8366,16,16,-27
8367,16,16,-27
8368,16,16,-27
8369,16,16,-27
8370,16,16,-27
8371,16,16,-27
8372,16,16,-27
8373,16,16,-27
8374,16,16,-27
8375,16,16,-27
8376,16,16,-27
8377,16,16,-27
8378,16,16,-27
8379,16,16,-27
8380,16,16,-27
8381,16,16,-27
8382,16,16,-27
8383,16,16,-27
8384,16,16,-27
8385,16,16,-27
8386,16,16,-27
8387,16,16,-28
8388,16,16,-28
8389,16,16,-28
8390,16,16,-28
8391,16,16,-28
8392,16,16,-28
8393,16,16,-28
8394,16,16,-28
8395,16,16,-28
8396,16,16,-28
8397,16,16,-28
8398,16,16,-28
8399,16,16,-28
8400,16,16,-28
8401,16,16,-28
8402,16,16,-28
8403,16,16,-28
8404,16,16,-28
8405,16,16,-28
8406,16,16,-28
8407,16,16,-28
8408,16,16,-28
8409,16,16,-28
8410,16,16,-28
8411,16,16,-28
8412,16,16,-28
8413,16,16,-28
8414,16,16,-28
8415,16,16,-28
8416,16,16,-28
8417,16,16,-28
8418,16,16,-28
8419,16,16,-28
8420,16,16,-28
8421,16,16,-28
8422,16,16,-28
8423,16,16,-28
8424,16,16,-28
8425,16,16,-28
8426,16,16,-28
8427,16,16,-28
8428,16,16,-28
8429,16,16,-28
8430,16,16,-28
8431,16,16,-29
8432,16,16,-29
8433,16,16,-29
8434,16,16,-29
8435,16,16,-29
8436,16,16,-29
8437,16,16,-29
8438,16,16,-29
8439,16,16,-29
8440,16,16,-29
8441,16,16,-29
8442,16,16,-29
8443,16,16,-29
8444,16,16,-29
8445,16,16,-29
8446,16,16,-29
8447,16,16,-29
8448,16,16,-29
8449,16,16,-29
8450,16,16,-29
8451,16,16,-29
8452,16,16,-29
8453,16,16,-29
8454,16,16,-29
8455,16,16,-29
8456,16,16,-29
8457,16,16,-29
8458,16,16,-29
8459,16,16,-29
8460,16,16,-29
8461,16,16,-29
8462,16,16,-29
8463,16,16,-29
8464,16,16,-29
8465,16,16,-29
8466,16,16,-29
8467,16,16,-29
8468,16,16,-29
8469,16,16,-29
8470,16,16,-29
8471,16,16,-30
8472,16,16,-30
8473,16,16,-30
8474,16,16,-30
8475,16,16,-30
8476,16,16,-30
8477,16,16,-30
8478,16,16,-30
8479,16,16,-30
8480,16,16,-30
8481,16,16,-30
8482,16,16,-30
8483,16,16,-30
8484,16,16,-30
8485,16,16,-30
8486,16,16,-30
8487,16,16,-30
8488,16,16,-30
8489,16,16,-30
8490,16,16,-30
8491,16,16,-30
8492,16,16,-30
8493,16,16,-30
8494,16,16,-30
8495,16,16,-30
8496,16,16,-30
8497,16,16,-30
8498,16,16,-30
8499,16,16,-30
8500,16,16,-30
8501,16,16,-30
8502,16,16,-30
8503,16,16,-30
8504,16,16,-30
8505,16,16,-30
8506,16,16,-30
8507,16,16,-30
8508,16,16,-30
8509,16,16,-30
8510,16,16,-30
8511,16,16,-30
8512,16,16,-31
8513,16,16,-31
8514,16,16,-31
8515,16,16,-31
8516,16,16,-31
8517,16,16,-31
8518,16,16,-31
8519,16,16,-31
8520,16,16,-31
8521,16,16,-31
8522,16,16,-31
8523,16,16,-31
8524,16,16,-31
8525,16,16,-31
8526,16,16,-31
8527,16,16,-31
8528,16,16,-31
8529,16,16,-31
8530,16,16,-31
8531,16,16,-31
8532,16,16,-31
8533,16,16,-31
8534,16,16,-31
8535,16,16,-31
8536,16,16,-31
8537,16,16,-31
8538,16,16,-31
8539,16,16,-31
8540,16,16,-31
8541,16,16,-31
8542,16,16,-31
8543,16,16,-31
8544,16,16,-31
8545,16,16,-31
8546,16,16,-31
8547,16,16,-31
8548,16,16,-31
8549,16,16,-31
8550,16,16,-32
8551,16,16,-32
8552,16,16,-32
8553,16,16,-32
8554,16,16,-32
8555,16,16,-32
8556,16,16,-32
8557,16,16,-32
8558,16,16,-32
8559,16,16,-32
8560,16,16,-32
8561,16,16,-32
8562,16,16,-32
8563,16,16,-32
8564,16,16,-32
8565,16,16,-32
8566,16,16,-32
8567,16,16,-32
8568,16,16,-32
8569,16,16,-32
8570,16,16,-32
8571,16,16,-32
8572,16,16,-32
8573,16,16,-32
8574,16,16,-32
8575,16,16,-32
8576,16,16,-32
8577,16,16,-32
8578,16,16,-32
8579,16,16,-32
8580,16,16,-32
8581,16,16,-32
8582,16,16,-32
8583,16,16,-32
8584,16,16,-32
8585,16,16,-32
8586,16,16,-32
8587,16,16,-33
8588,16,16,-33
8589,16,16,-33
8590,16,16,-33
8591,16,16,-33
8592,16,16,-33
8593,16,16,-33
8594,16,16,-33
8595,16,16,-33
8596,16,16,-33
8597,16,16,-33
8598,16,16,-33
8599,16,16,-33
8600,16,16,-33
8601,16,16,-33
8602,16,16,-33
8603,16,16,-33
8604,16,16,-33
8605,16,16,-33
8606,16,16,-33
8607,16,16,-33
8608,16,16,-33
8609,16,16,-33
8610,16,16,-33
8611,16,16,-33
8612,16,16,-33
8613,16,16,-33
8614,16,16,-33
8615,16,16,-33
8616,16,16,-33
8617,16,16,-33
8618,16,16,-33
8619,16,16,-33
8620,16,16,-33
8621,16,16,-33
8622,16,16,-33
8623,16,16,-33
8624,16,16,-34
8625,16,16,-34
8626,16,16,-34
8627,16,16,-34
8628,16,16,-34
8629,16,16,-34
8630,16,16,-34
8631,16,16,-34
8632,16,16,-34
8633,16,16,-34
8634,16,16,-34
8635,16,16,-34
8636,16,16,-34
8637,16,16,-34
8638,16,16,-34
8639,16,16,-34
8640,16,16,-34
8641,16,16,-34
8642,16,16,-34
8643,16,16,-34
8644,16,16,-34
8645,16,16,-34
8646,16,16,-34
8647,16,16,-34
8648,16,16,-34
8649,16,16,-34
8650,16,16,-34
8651,16,16,-34
8652,16,16,-34
8653,16,16,-34
8654,16,16,-34
8655,16,16,-34
8656,16,16,-34
8657,16,16,-34
8658,16,16,-35
8659,16,16,-35
8660,16,16,-35
